SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2021;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1032;kudr;kunst (drama); ;0;0;17;7,4;17;7,4;17;6,0;17;6,0;6,8
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0131;ak;aardrijkskunde; ;0;0;7;6,7;7;6,7;7;6,3;7;6,3;6,6
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;18;18;0;,0;0;,0;0;,0;0;,0;,0
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;18;6,9;18;6,9;18;5,9;18;5,9;6,5
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur; ;0;0;18;7,0;18;7,0;18;6,9;18;6,9;6,9
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur; ;0;0;4;7,0;4;7,0;4;6,2;4;6,2;6,5
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;15;6,5;15;6,5;15;6,4;15;6,4;6,3
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1018;biol;biologie; ;0;0;11;6,8;11;6,8;11;7,0;11;7,0;6,8
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1019;maat;maatschappijleer; ;0;0;18;8,1;0;,0;0;,0;0;,0;8,1
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;17;6,9;0;,0;0;,0;0;,0;6,9
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1021;ges;geschiedenis; ;0;0;7;6,8;7;6,8;7;6,0;7;6,0;6,6
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1022;econ;economie; ;0;0;11;6,9;11;6,9;11;5,5;11;5,5;6,1
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1023;nat;natuurkunde; ;0;0;10;6,9;10;6,9;10;6,4;10;6,4;6,7
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1024;wisA;wiskunde A; ;0;0;8;6,5;8;6,5;8;6,7;8;6,7;6,5
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1025;wisB;wiskunde B; ;0;0;10;6,8;10;6,8;10;7,0;10;7,0;7,0
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1027;wisD;wiskunde D; ;0;0;3;7,1;0;,0;0;,0;0;,0;7,3
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1028;schk;scheikunde; ;0;0;11;6,6;11;6,6;11;7,0;11;7,0;6,9
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;4;7,6;4;7,6;4;6,1;4;6,1;7,0
2021;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1032;kudr;kunst (drama); ;0;0;8;6,6;8;6,6;8;5,7;8;5,7;6,3
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0131;ak;aardrijkskunde; ;0;0;28;6,5;28;6,5;28;5,7;28;5,7;6,1
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0260;mu;muziek; ;0;0;7;7,8;7;7,8;7;6,0;7;6,0;7,0
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0270;te;tekenen; ;0;0;7;6,9;7;6,9;7;7,3;7;7,3;7,0
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;59;59;0;,0;0;,0;0;,0;0;,0;,0
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0400;beco;bedrijfseconomie; ;0;0;26;6,5;26;6,5;26;6,6;26;6,6;6,5
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;59;6,4;59;6,4;59;5,9;59;5,9;6,2
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1002;entl;Engelse taal en literatuur; ;0;0;60;6,5;60;6,5;60;7,0;60;7,0;6,8
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1003;fatl;Franse taal en literatuur; ;0;0;24;6,4;24;6,4;24;6,2;24;6,2;6,3
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;31;6,5;31;6,5;31;6,3;31;6,3;6,5
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1018;biol;biologie; ;0;0;30;6,4;30;6,4;30;6,7;30;6,7;6,6
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1019;maat;maatschappijleer; ;0;0;57;7,2;0;,0;0;,0;0;,0;7,3
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;42;7,1;0;,0;0;,0;0;,0;7,2
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1021;ges;geschiedenis; ;0;0;30;6,5;30;6,5;30;5,7;30;5,7;6,3
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1022;econ;economie; ;0;0;35;6,2;35;6,2;35;5,6;35;5,6;5,9
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1023;nat;natuurkunde; ;0;0;24;6,1;24;6,1;24;6,8;24;6,8;6,4
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1024;wisA;wiskunde A; ;0;0;35;6,5;35;6,5;35;6,6;35;6,6;6,6
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1025;wisB;wiskunde B; ;0;0;23;6,0;23;6,0;23;5,9;23;5,9;6,0
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1026;wisC;wiskunde C; ;0;0;2;6,8;2;6,8;2;5,5;2;5,5;6,0
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1027;wisD;wiskunde D; ;0;0;6;7,1;0;,0;0;,0;0;,0;7,3
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1028;schk;scheikunde; ;0;0;30;6,5;30;6,5;30;7,0;30;7,0;6,8
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1052;chtc;Chinese taal en cultuur; ;0;0;4;7,2;0;,0;0;,0;0;,0;7,3
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007); ;0;0;10;6,6;0;,0;0;,0;0;,0;6,5
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs; ;0;0;57;7,7;0;,0;0;,0;0;,0;7,7
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;10;6,7;10;6,7;10;5,1;10;5,1;5,8
2021;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;7;6,7;7;6,7;7;6,7;7;6,7;6,9
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;18;6,4;17;6,4;18;5,9;17;5,9;6,2
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0260;mu;muziek; ;0;0;7;7,7;7;7,7;7;6,7;7;6,7;7,3
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0270;te;tekenen; ;0;0;7;7,3;7;7,3;7;6,3;7;6,3;7,0
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0311;fi;filosofie; ;0;0;6;6,6;6;6,6;6;5,9;6;5,9;6,3
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;29;29;0;,0;0;,0;0;,0;0;,0;,0
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;34;34;0;,0;0;,0;0;,0;0;,0;,0
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0400;beco;bedrijfseconomie; ;0;0;29;6,5;29;6,5;29;6,2;29;6,2;6,4
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1018;biol;biologie; ;0;0;28;6,0;28;6,0;28;6,5;28;6,5;6,3
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1019;maat;maatschappijleer; ;0;0;64;6,8;0;,0;0;,0;0;,0;6,8
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;59;7,4;0;,0;0;,0;0;,0;7,4
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1021;ges;geschiedenis; ;0;0;33;6,3;33;6,3;33;5,1;33;5,1;5,8
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1022;econ;economie; ;0;0;37;6,1;37;6,1;37;5,3;37;5,3;5,8
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1023;nat;natuurkunde; ;0;0;36;5,9;36;5,9;36;6,0;36;6,0;5,9
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1024;wisA;wiskunde A; ;0;0;30;6,5;30;6,5;30;6,6;30;6,6;6,5
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1025;wisB;wiskunde B; ;0;0;34;6,2;34;6,2;34;5,9;34;5,9;6,1
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1027;wisD;wiskunde D; ;0;0;7;6,9;0;,0;0;,0;0;,0;6,9
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1028;schk;scheikunde; ;0;0;34;6,0;34;6,0;34;6,2;34;6,2;6,1
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1038;bsm;bewegen, sport en maatschappij; ;0;0;30;7,3;0;,0;0;,0;0;,0;7,4
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1039;lit;literatuur; ;0;0;64;7,1;0;,0;0;,0;0;,0;7,1
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1062;nezl;Nederlandse taal; ;0;0;63;7,1;63;7,1;63;5,7;63;5,7;6,4
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1063;enzl;Engelse taal; ;0;0;63;6,6;63;6,6;63;6,4;63;6,4;6,5
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1064;fazl;Franse taal; ;0;0;35;6,0;35;6,0;35;5,7;35;5,7;6,0
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1065;duzl;Duitse taal; ;0;0;26;6,6;26;6,6;26;6,1;26;6,1;6,4
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;6;6,5;6;6,5;6;6,7;6;6,7;6,7
2021;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;1;6,6;1;6,6;1;6,4;1;6,4;7,0
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;12;7,2;12;7,2;12;7,0;12;7,0;7,2
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0260;mu;muziek; ;0;0;2;6,8;2;6,8;2;6,3;2;6,3;6,5
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0311;fi;filosofie; ;0;0;4;6,6;4;6,6;4;7,2;4;7,2;7,0
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;42;42;0;,0;0;,0;0;,0;0;,0;,0
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;2;2;0;,0;0;,0;0;,0;0;,0;,0
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0400;beco;bedrijfseconomie; ;0;0;7;6,8;7;6,8;7;6,3;7;6,3;6,6
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;44;6,5;44;6,5;44;5,8;44;5,8;6,3
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;44;7,0;43;7,0;43;6,9;43;6,9;7,0
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;17;6,7;17;6,7;17;6,0;17;6,0;6,4
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;16;6,3;16;6,3;16;6,0;16;6,0;6,3
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1005;sptl;Spaanse taal en literatuur; ;0;0;19;6,7;19;6,7;19;6,7;19;6,7;6,7
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1018;biol;biologie; ;0;0;19;6,7;19;6,7;19;6,0;19;6,0;6,3
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1019;maat;maatschappijleer; ;0;0;40;6,9;0;,0;0;,0;0;,0;6,9
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;36;7,6;0;,0;0;,0;0;,0;7,6
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1021;ges;geschiedenis; ;0;0;18;6,1;18;6,1;18;6,1;18;6,1;6,2
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1022;econ;economie; ;0;0;26;5,8;26;5,8;26;5,0;26;5,0;5,3
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1023;nat;natuurkunde; ;0;0;22;6,0;22;6,0;22;6,8;22;6,8;6,4
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1024;wisA;wiskunde A; ;0;0;25;6,0;25;6,0;25;6,1;25;6,1;6,1
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1025;wisB;wiskunde B; ;0;0;19;6,5;19;6,5;19;6,7;19;6,7;6,7
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1027;wisD;wiskunde D; ;0;0;4;7,3;0;,0;0;,0;0;,0;7,3
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1028;schk;scheikunde; ;0;0;26;6,2;26;6,2;26;6,2;26;6,2;6,3
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1029;kua;kunst (algemeen); ;0;0;0;,0;0;,0;2;6,5;0;,0;6,5
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1031;kumu;kunst (muziek); ;0;0;1;6,5;1;6,5;1;6,0;1;6,0;6,0
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1034;maw;maatschappijwetenschappen; ;0;0;13;6,2;13;6,2;13;6,4;13;6,4;6,3
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1035;nlt;natuur, leven en technologie; ;0;0;16;7,0;0;,0;0;,0;0;,0;7,2
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;3;6,7;3;6,7;3;8,1;3;8,1;7,7
2021;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;4;7,4;4;7,4;4;7,6;4;7,6;7,5
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;27;6,1;27;6,1;27;5,9;27;5,9;6,1
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0161;in;informatica; ;0;0;18;7,1;0;,0;0;,0;0;,0;7,1
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0260;mu;muziek; ;0;0;5;7,9;5;7,9;5;6,5;5;6,5;7,2
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;29;29;0;,0;0;,0;0;,0;0;,0;,0
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;59;59;0;,0;0;,0;0;,0;0;,0;,0
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0400;beco;bedrijfseconomie; ;0;0;8;6,2;8;6,2;8;5,9;8;5,9;6,1
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;88;6,7;88;6,7;88;6,3;88;6,3;6,5
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;88;7,1;88;7,1;88;6,8;88;6,8;7,0
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;44;6,5;44;6,5;44;6,0;44;6,0;6,3
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;34;6,8;34;6,8;34;6,2;34;6,2;6,6
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1005;sptl;Spaanse taal en literatuur; ;0;0;6;7,0;6;7,0;6;6,7;6;6,7;7,0
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1018;biol;biologie; ;0;0;48;6,3;48;6,3;48;5,8;48;5,8;6,2
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1019;maat;maatschappijleer; ;0;0;82;7,6;0;,0;0;,0;0;,0;7,6
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;76;7,5;0;,0;0;,0;0;,0;7,5
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1021;ges;geschiedenis; ;0;0;28;6,5;28;6,5;28;5,8;28;5,8;6,2
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1022;econ;economie; ;0;0;21;6,1;21;6,1;21;5,1;21;5,1;5,7
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1023;nat;natuurkunde; ;0;0;52;6,2;52;6,2;52;6,7;52;6,7;6,5
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1024;wisA;wiskunde A; ;0;0;36;7,1;36;7,1;36;6,3;36;6,3;6,7
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1025;wisB;wiskunde B; ;0;0;52;7,4;52;7,4;52;6,0;52;6,0;6,7
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1027;wisD;wiskunde D; ;0;0;19;8,2;0;,0;0;,0;0;,0;8,2
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1028;schk;scheikunde; ;0;0;61;6,3;61;6,3;61;7,0;61;7,0;6,7
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;9;7,3;9;7,3;9;5,8;9;5,8;6,4
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1032;kudr;kunst (drama); ;0;0;1;8,0;1;8,0;1;7,3;1;7,3;8,0
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1034;maw;maatschappijwetenschappen; ;0;0;21;6,7;21;6,7;21;6,6;21;6,6;6,7
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1038;bsm;bewegen, sport en maatschappij; ;0;0;20;7,5;0;,0;0;,0;0;,0;7,5
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007); ;0;0;14;7,1;0;,0;0;,0;0;,0;7,1
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs; ;0;0;83;8,0;0;,0;0;,0;0;,0;8,0
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;3;7,4;3;7,4;3;7,3;3;7,3;7,7
2021;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;5;7,4;5;7,4;5;7,6;5;7,6;7,6
2021;00JT;00;GSG Guido;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;0131;ak;aardrijkskunde; ;0;0;14;6,5;14;6,5;14;6,1;14;6,1;6,3
2021;00JT;00;GSG Guido;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;0161;in;informatica; ;0;0;11;7,1;0;,0;0;,0;0;,0;7,3
2021;00JT;00;GSG Guido;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;0353;lo;lichamelijke opvoeding;V;47;47;0;,0;0;,0;0;,0;0;,0;,0
2021;00JT;00;GSG Guido;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;0400;beco;bedrijfseconomie; ;0;0;18;6,6;18;6,6;18;6,2;18;6,2;6,4
